workflow_bandwidth_m,workflow_step,analysis_step,sample_definition,margin,bandwidth_m,formula,included_continuous_controls,included_categorical_controls,dropped_controls,n_obs,n_inside,n_outside,tau_hat,tau_se,tau_pvalue,tau_ci_low,tau_ci_high,tau_pct_approx,r_squared,status,focal_school_name,is_estimable,significant_10pct,significant_5pct,significant_1pct,quadrant,mean_inside_year,mean_outside_year,smd_year,mean_inside_floor_area_sqm,mean_outside_floor_area_sqm,smd_floor_area_sqm,mean_inside_remaining_lease,mean_outside_remaining_lease,smd_remaining_lease,mean_inside_num_nearby_malls,mean_outside_num_nearby_malls,smd_num_nearby_malls,mean_inside_num_nearby_mrt,mean_outside_num_nearby_mrt,smd_num_nearby_mrt,mean_inside_num_unique_mrt_lines,mean_outside_num_unique_mrt_lines,smd_num_unique_mrt_lines,tvd_flat_type,tvd_storey_range,tvd_flat_model,tvd_year_quarter,max_abs_smd_numeric,max_tvd_categorical,flat_type,tvd_quadrant
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,31,7,24,,,,,,,,insufficient_sample,NAN HUA PRIMARY SCHOOL,False,False,False,False,,2019.571428571429,2023.1666666666667,-1.2461237950014503,152.85714285714286,149.29166666666666,0.7942870929349507,760.2857142857143,721.625,1.0747675039799889,0.2857142857142857,0.0416666666666666,0.652522189431211,0.2857142857142857,0.0416666666666666,0.652522189431211,0.2857142857142857,0.0416666666666666,0.652522189431211,,0.7083333333333334,0.0416666666666666,0.8750000000000001,1.2461237950014503,0.8750000000000001,EXECUTIVE,0.0416666666666666
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,413,191,222,0.0230960742049189,0.0111095442728247,0.0376228802029852,0.0013217675455293,0.0448703808643086,2.3364853789080264,0.9666848277346106,ok,NORTHLAND PRIMARY SCHOOL,True,True,True,False,,2020.5916230366493,2020.0495495495495,0.1832174077956479,70.87958115183245,69.62612612612612,0.3341191584857105,913.4136125654452,884.2612612612612,0.1924833386641369,0.0418848167539267,0.2387387387387387,-0.5896544715557928,0.3560209424083769,0.7387387387387387,-0.5979234666842077,0.3350785340314136,0.5630630630630631,-0.4697418943847819,,0.126432715437951,0.4904957313334276,0.2906702514032356,0.5979234666842077,0.4904957313334276,3 ROOM,0.2279845290316494
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,937,552,385,-0.0031182728529604,0.0081849441792454,0.7032205532288986,-0.0191604686597522,0.0129239229538314,-0.3113416089716825,0.9265163420631,ok,NORTHLAND PRIMARY SCHOOL,True,False,False,False,,2020.2916666666667,2018.92987012987,0.4600581504384116,94.1086956521739,94.33246753246752,-0.0250763491409552,851.7173913043479,833.6181818181818,0.1525809380796897,0.3170289855072464,0.374025974025974,-0.1199398714237395,0.657608695652174,0.7740259740259741,-0.1513836315694715,0.4909420289855072,0.5506493506493506,-0.1196001040037722,,0.0391022021456804,0.1371023903632599,0.2449087144739318,0.4600581504384116,0.2449087144739318,4 ROOM,0.0597073216638434
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,204,126,78,-0.0292183886202779,0.0213452271708364,0.1710465426655348,-0.0710542651169431,0.0126174878763873,-2.8795658671302515,0.9332229666251602,ok,NORTHLAND PRIMARY SCHOOL,True,False,False,False,,2019.3650793650793,2020.051282051282,-0.2329351987112016,122.71428571428572,120.96153846153848,0.5047648069481088,819.9603174603175,848.8974358974359,-0.2803802411598043,0.2142857142857142,0.2948717948717949,-0.1847952251304743,1.031746031746032,0.5641025641025641,0.6647175674212307,0.7380952380952381,0.4743589743589743,0.5575944796023073,,0.0512820512820512,0.1062271062271062,0.3479853479853479,0.6647175674212307,0.3479853479853479,5 ROOM,0.2637362637362638
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,174,84,90,0.0118322774308499,0.0231757662765816,0.6096695203208351,-0.0335913897853679,0.0572559446470678,1.1902555736059697,0.94914560120754,ok,NORTHLAND PRIMARY SCHOOL,True,False,False,False,,2019.857142857143,2020.4444444444443,-0.198881868059043,145.21428571428572,145.1,0.0350278828907716,802.5119047619048,795.5666666666667,0.197522964495953,0.5714285714285714,0.0111111111111111,1.5571595213818323,0.7976190476190477,0.6444444444444445,0.3446357080621939,0.7976190476190477,0.6444444444444445,0.3446357080621939,,0.1404761904761904,0.1103174603174603,0.4603174603174603,1.5571595213818323,0.4603174603174603,EXECUTIVE,0.2753968253968253
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,293,97,196,0.0114595021357626,0.0431064699082236,0.7903610389626556,-0.0730276263850153,0.0959466306565405,1.1525413761218406,0.9800084483903594,ok,PEI CHUN PUBLIC SCHOOL,True,False,False,False,,2019.958762886598,2021.188775510204,-0.4101653401609601,90.12268041237112,75.51683673469387,0.3995761873073629,657.8865979381443,756.4234693877551,-0.5576337168382511,1.9484536082474224,1.596938775510204,0.3348964296864501,1.288659793814433,1.076530612244898,0.1524993471270243,1.0,0.9948979591836736,0.0039240294462662,,0.2117609930570166,0.5537029244687566,0.3646118241110878,0.5576337168382511,0.5537029244687566,3 ROOM,0.0843151693667157
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,238,30,208,0.0920857161418791,0.0242856701610887,0.0001495764039919,0.044486677285726,0.1396847549980321,9.645880227120983,0.9757328507161628,ok,PEI CHUN PUBLIC SCHOOL,True,True,True,True,,2019.1,2021.389423076923,-0.7499682750346989,99.5,89.3173076923077,1.5934722214836805,767.9333333333333,979.9230769230768,-2.1571633401117,1.8666666666666667,1.8028846153846152,0.0726329483473,1.5666666666666669,0.1875,2.8902111581054544,1.0,0.1634615384615384,3.191564815705719,,0.3224358974358974,0.4801282051282051,0.6541666666666667,3.191564815705719,0.6541666666666667,4 ROOM,0.2939102564102565
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,80,10,70,,,,,,,,insufficient_sample,PEI CHUN PUBLIC SCHOOL,False,False,False,False,,2022.5,2021.557142857143,0.3710402778360763,136.5,119.15714285714286,1.436859223769817,727.0,869.1571428571428,-1.7531087475907328,3.0,2.2142857142857144,1.7510292865190804,1.0,0.5142857142857142,0.9860311533604642,1.0,0.4,1.7196345126633323,,0.4571428571428572,0.6428571428571429,0.6000000000000001,1.7531087475907328,0.7142857142857143,5 ROOM,0.7142857142857143
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt),floor_area_sqm; remaining_lease,quadrant; storey_range; year_quarter; num_nearby_malls; num_nearby_mrt,flat_type:excluded_by_design; flat_model:constant; num_unique_mrt_lines:constant; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,56,50,6,,,,,,,,insufficient_sample,PEI CHUN PUBLIC SCHOOL,False,False,False,False,,2018.74,2023.3333333333333,-2.569855559996427,151.62,156.0,-0.957708898537712,772.98,712.6666666666666,3.011825708660961,2.84,1.0,4.747630988187687,1.08,2.0,-4.747630988187687,1.0,1.0,0.0,,0.66,0.0,1.0,4.747630988187687,1.0,EXECUTIVE,0.6
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; flat_model; year_quarter; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; num_nearby_malls:constant; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,82,51,31,0.09270507272673,0.3072355241690503,0.7628507056391308,-0.5094654894158939,0.6948756348693539,9.713811159605058,0.9692075140287256,ok,PRINCESS ELIZABETH PRIMARY SCHOOL,True,False,False,False,,2020.764705882353,2024.3870967741937,-2.014197803383589,43.52941176470589,44.96774193548387,-0.441297187626201,1124.9607843137255,1132.5806451612902,-0.7018467407196057,0.0,0.0,0.0,0.6862745098039216,0.0,2.0710421739487854,0.6862745098039216,0.0,2.0710421739487854,,0.1663504111321948,0.0253004427577483,0.7267552182163188,2.0710421739487854,0.7267552182163188,2 ROOM,0.6862745098039216
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,305,154,151,0.0261382192824841,0.0153408988649043,0.08841363643609,-0.0039293899831998,0.0562058285481681,2.6482818387277174,0.9456752517459224,ok,PRINCESS ELIZABETH PRIMARY SCHOOL,True,True,False,False,,2021.590909090909,2020.211920529801,0.4318839210091956,68.41558441558442,71.03311258278146,-0.6087084534159386,838.2727272727273,772.7218543046357,0.4303319960616829,0.8181818181818182,0.9072847682119204,-0.0996312956085328,1.896103896103896,1.3443708609271523,0.5784022146461312,1.422077922077922,1.1986754966887416,0.3897719231757982,,0.1854734669304205,0.0695364238410596,0.3709469338608411,0.6087084534159386,0.3775694504171325,3 ROOM,0.3775694504171325
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,469,212,257,-0.0134500308607903,0.0111565385091787,0.2279818548083543,-0.0353164445309148,0.0084163828093341,-1.3359983361683647,0.936403077380768,ok,PRINCESS ELIZABETH PRIMARY SCHOOL,True,False,False,False,,2020.240566037736,2020.1011673151752,0.0414168689769424,99.61792452830188,99.14396887159532,0.0798670033544348,866.127358490566,844.431906614786,0.158900952538982,1.0471698113207548,1.0544747081712065,-0.0073738742355704,1.2358490566037736,1.2295719844357975,0.0069381370187701,1.0047169811320755,1.1245136186770428,-0.1769953162672835,,0.1028925923206812,0.0668269583731003,0.2646648557374642,0.1769953162672835,0.2646648557374642,4 ROOM,0.0990566037735849
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,360,204,156,0.0258642943243838,0.01344437676645,0.0543796359800437,-0.0004861999324453,0.052214788581213,2.620167763175263,0.9387740569026524,ok,PRINCESS ELIZABETH PRIMARY SCHOOL,True,True,False,False,,2020.4264705882351,2020.1858974358977,0.0758649521960135,120.92156862745098,124.87179487179488,-0.6152370735285666,847.3039215686274,843.3397435897435,0.0350304698504206,1.3872549019607845,1.564102564102564,-0.1558225903451837,1.4950980392156863,1.5320512820512822,-0.0364367524179849,1.1666666666666667,1.3717948717948718,-0.2797459130179497,,0.0904977375565611,0.1538461538461538,0.30052790346908,0.6152370735285666,0.30052790346908,5 ROOM,0.2782805429864253
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,120,41,79,0.3733347733698653,0.1269362268874665,0.0032702700416691,0.124544340337026,0.6221252064027045,45.25705403795066,0.9726569048988088,ok,PRINCESS ELIZABETH PRIMARY SCHOOL,True,True,True,True,,2020.6341463414635,2021.0632911392408,-0.1580491798825276,150.0731707317073,146.8227848101266,0.5055370940268575,791.4878048780488,837.9113924050633,-0.7585276904726398,0.4878048780487805,1.4430379746835442,-0.8255328793296715,1.6341463414634143,1.0759493670886076,0.591149067177573,1.2926829268292683,1.0,0.3841603485032903,,0.2247607286199444,0.2994751466502007,0.5409076875578883,0.8255328793296715,0.5409076875578883,EXECUTIVE,0.4069157147267675
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,storey_range; flat_model; year_quarter; num_nearby_mrt; num_unique_mrt_lines,quadrant:constant; flat_type:excluded_by_design; num_nearby_malls:constant; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,31,0,31,,,,,,,,insufficient_sample,RED SWASTIKA SCHOOL,False,False,False,False,,,2020.645161290323,,,44.774193548387096,,,781.516129032258,,,0.0,,,0.8709677419354839,,,0.8709677419354839,,,0.5,0.5,0.4999999999999999,,0.5,2 ROOM,0.5
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,690,333,357,0.0159455329435356,0.0099385257771166,0.1086223162681856,-0.0035336196390359,0.0354246855261072,1.6073341374838623,0.9074342872156028,ok,RED SWASTIKA SCHOOL,True,False,False,False,,2020.8288288288288,2019.9467787114845,0.2638779274682966,67.76576576576576,65.49299719887955,0.4041050348575886,698.6756756756756,737.6246498599439,-0.4076822655336559,0.1711711711711711,0.2296918767507002,-0.1463636503898166,1.1291291291291292,0.9915966386554622,0.3507940614686277,1.021021021021021,0.9915966386554622,0.0896871320832004,,0.0576879400408811,0.3419638125520478,0.226865520983168,0.4076822655336559,0.3419638125520478,3 ROOM,0.1789184142125319
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,388,150,238,-0.023103571899423,0.0130810744055524,0.0773651436706868,-0.0487420066133945,0.0025348628145484,-2.283872791696817,0.9615771051221712,ok,RED SWASTIKA SCHOOL,True,True,False,False,,2019.3333333333333,2019.529411764706,-0.0637438775697227,96.08,92.81932773109244,0.6359326331988157,868.9066666666666,854.2310924369748,0.0829303257999233,0.06,0.3907563025210084,-0.8599796893233811,1.1933333333333334,1.1764705882352942,0.0322143330416303,0.8933333333333333,1.1176470588235294,-0.6607858392808468,,0.0778151260504201,0.1933333333333333,0.2365266106442577,0.8599796893233811,0.3461064425770308,4 ROOM,0.3461064425770308
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,85,30,55,-0.0340397719756104,0.0559754167133263,0.5431078698670183,-0.1437495727533516,0.0756700288021306,-3.3466937056345403,0.96433830730544,ok,RED SWASTIKA SCHOOL,True,False,False,False,,2020.4333333333336,2019.709090909091,0.2485306728256111,116.53333333333332,132.23636363636365,-1.3290575708549022,970.0,831.5272727272727,0.9500488525352392,0.3333333333333333,0.0909090909090909,0.6117650100252368,1.1666666666666667,1.4,-0.3801749224897886,0.9666666666666668,0.8727272727272727,0.3101292474519364,,0.0818181818181818,0.6363636363636365,0.5848484848484848,1.3290575708549022,0.6363636363636365,5 ROOM,0.4393939393939394
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,60,43,17,,,,,,,,insufficient_sample,RED SWASTIKA SCHOOL,False,False,False,False,,2020.5116279069769,2020.235294117647,0.0941395823435903,145.41860465116278,145.58823529411765,-0.0470089082803845,806.0697674418604,748.4705882352941,0.904213200793346,0.5581395348837209,0.0,1.570848261127065,1.4186046511627908,1.4705882352941178,-0.0730111085086661,1.0,0.7647058823529411,0.7610423906471907,,0.2298221614227086,0.2038303693570451,0.7551299589603283,1.570848261127065,0.7551299589603283,EXECUTIVE,0.5581395348837209
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + remaining_lease + C(storey_range) + C(year_quarter),remaining_lease,storey_range; year_quarter,floor_area_sqm:constant; quadrant:constant; flat_type:excluded_by_design; flat_model:constant; num_nearby_malls:constant; num_nearby_mrt:constant; num_unique_mrt_lines:constant; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,10,0,10,,,,,,,,insufficient_sample,ROSYTH SCHOOL,False,False,False,False,,,2023.8,,,47.0,,,1047.1,,,1.0,,,0.0,,,0.0,,,0.5,0.5,0.5,,0.5,2 ROOM,0.5
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,242,64,178,0.0062964930667903,0.01277605735439,0.6221289104030082,-0.0187441192122322,0.0313371053458129,0.6316357649778004,0.9564569014295714,ok,ROSYTH SCHOOL,True,False,False,False,,2020.453125,2020.123595505618,0.1001869395361237,71.390625,66.58988764044943,0.995976312799638,780.03125,802.2584269662922,-0.3798126722738428,0.703125,0.3820224719101123,0.6456579658312749,0.0625,0.4775280898876404,-1.0534447589283895,0.0625,0.4775280898876404,-1.0534447589283895,,0.1371137640449438,0.4222261235955056,0.3411165730337079,1.0534447589283895,0.4222261235955056,3 ROOM,0.4222261235955056
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,405,183,222,0.0171618288364308,0.0100204378422395,0.0867709608045708,-0.0024778684436809,0.0368015261165425,1.730993908874412,0.9630425060742768,ok,ROSYTH SCHOOL,True,True,False,False,,2019.448087431694,2020.7792792792793,-0.4150395385847206,95.66120218579236,94.4144144144144,0.1585143540284279,928.7814207650272,868.1171171171171,0.6660889084350818,1.0,0.8108108108108109,0.6284695070484412,0.0327868852459016,0.3783783783783784,-0.9438047568781182,0.0327868852459016,0.3783783783783784,-0.9438047568781182,,0.098729877418402,0.2540245163195983,0.2837099394476443,0.9438047568781182,0.3323733569635209,4 ROOM,0.3323733569635209
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,quadrant; storey_range; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,flat_type:excluded_by_design; flat_model:constant; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,212,93,119,-0.025408975484862,0.0127709681068618,0.0466362476953069,-0.0504396130220209,-0.0003783379477032,-2.508888426131839,0.9722621238950546,ok,ROSYTH SCHOOL,True,True,True,False,,2019.451612903226,2020.436974789916,-0.3255650385253897,113.55913978494624,115.56302521008404,-0.3995662965897076,968.9139784946236,937.6974789915968,0.5039166426059807,1.0,0.9411764705882352,0.3520647381262895,0.0,0.0672268907563025,-0.3780646093132782,0.0,0.0672268907563025,-0.3780646093132782,,0.1255082678232583,0.0,0.402457757296467,0.5039166426059807,0.402457757296467,5 ROOM,0.0588235294117647
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(quadrant) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls),floor_area_sqm; remaining_lease,quadrant; storey_range; flat_model; year_quarter; num_nearby_malls,flat_type:excluded_by_design; num_nearby_mrt:constant; num_unique_mrt_lines:constant; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,14,14,0,,,,,,,,insufficient_sample,ROSYTH SCHOOL,False,False,False,False,,2019.571428571429,,,150.28571428571428,,,793.5,,,0.4285714285714285,,,0.0,,,0.0,,,,0.5,0.5,0.4999999999999999,,0.5,EXECUTIVE,0.5
100,school_flat_type,05_school_flat_type_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + remaining_lease + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls),remaining_lease,storey_range; flat_model; year_quarter; num_nearby_malls,floor_area_sqm:constant; quadrant:constant; flat_type:excluded_by_design; num_nearby_mrt:constant; num_unique_mrt_lines:constant; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,30,9,21,,,,,,,,insufficient_sample,RULANG PRIMARY SCHOOL,False,False,False,False,,2023.111111111111,2023.809523809524,-0.5931314425886955,47.0,47.0,0.0,1078.5555555555557,1070.4761904761904,0.5999632237643353,2.0,1.6666666666666667,0.975900072948533,0.0,0.0,0.0,0.0,0.0,0.0,,0.2539682539682539,0.0476190476190476,0.6666666666666667,0.975900072948533,0.6666666666666667,2 ROOM,0.0
